"word","wordLen","urlcount","totalcount","adjFreq","deleted","whyDeleted","Rank","corrected","english"
"espenao",7,2,2,4,1,"Spelling",1544,"espinal",0
"espera",6,278,387,6465,0,,1160,,0
"esperada",8,28,30,163,0,,1516,,0
"esperadas",9,5,5,13,0,,1541,,0
"esperado",8,18,23,101,0,,1523,,0
"esperados",9,116,121,1310,0,,1425,,0
"esperam",7,24,25,126,0,,1521,,0
"esperamos",9,14,14,55,0,,1532,,0
"esperanca",9,1,1,2,1,"Spelling",1545,"",0
"esperando",9,65,67,545,0,,1479,,0
"esperança",10,152,195,2413,0,,1351,,0
"esperançado",12,5,5,13,0,,1541,,0
"esperançados",13,3,3,7,0,,1543,,0
"esperanças",11,16,17,71,0,,1529,,0
"esperançoso",12,2,2,4,0,,1544,,0
"esperar",7,195,260,3641,0,,1286,,0
"esperaram",9,2,2,4,0,,1544,,0
"esperarem",9,1,1,2,0,,1545,,0
"esperaria",9,2,2,4,0,,1544,,0
"esperará",9,3,3,7,0,,1543,,0
"esperarão",10,1,1,2,0,,1545,,0
"esperas",7,2,2,4,0,,1544,,0
"esperasse",9,1,1,2,0,,1545,,0
"esperassem",10,1,1,2,0,,1545,,0
"esperava",8,54,70,520,0,,1476,,0
"esperavam",9,13,13,50,0,,1533,,0
"esperavas",9,2,2,4,0,,1544,,0
"espere",6,5,6,16,0,,1540,,0
"esperei",7,1,1,2,0,,1545,,0
"esperem",7,4,4,10,0,,1542,,0
"esperemos",9,20,21,97,0,,1525,,0
"esperes",7,7,7,21,0,,1539,,0
"esperimentar",12,1,2,4,1,"Spelling",1544,"experimentar",0
"esperma",7,12,16,59,0,,1530,,0
"espermatozóides",16,1,1,2,0,,1545,,0
"espero",6,250,399,6322,0,,1148,,0
"esperon",7,1,1,2,1,"Spelling",1545,"espero",0
"esperou",7,6,8,22,0,,1538,,0
"esperta",7,3,3,7,0,,1543,,0
"espertalhona",12,1,1,2,0,,1545,,0
"espertalhão",12,1,1,2,0,,1545,,0
"espertalhões",13,1,1,2,0,,1545,,0
"espertas",8,1,1,2,0,,1545,,0
"esperteza",9,5,5,13,0,,1541,,0
"espertezas",10,1,1,2,0,,1545,,0
"espertismo",10,4,4,10,1,"Spelling",1542,"espiritismo",0
"esperto",7,10,16,54,0,,1530,,0
"espertos",8,5,5,13,0,,1541,,0
"esperávamos",12,2,2,4,0,,1544,,0
"espessa",7,4,4,10,0,,1542,,0
"espessamento",12,1,1,2,0,,1545,,0
"espessas",8,1,1,2,0,,1545,,0
"espesso",7,2,2,4,0,,1544,,0
"espessos",8,2,2,4,0,,1544,,0
"espessura",9,10,12,41,0,,1534,,0
"espeta",6,4,4,10,0,,1542,,0
"espetacular",11,2,2,4,1,"Spelling",1544,"espectacular",0
"espetaculo",10,1,1,2,1,"Spelling",1545,"espectáculo",0
"espetada",8,4,5,12,0,,1541,,0
"espetado",8,1,1,2,0,,1545,,0
"espetador",9,2,2,4,1,"Spelling",1544,"espectador",0
"espetadores",11,3,3,7,1,"Spelling",1543,"espectadores",0
"espetam",7,1,1,2,0,,1545,,0
"espetar",7,3,6,13,0,,1540,,0
"espetaram",9,1,1,2,0,,1545,,0
"espetos",7,2,2,4,0,,1544,,0
"espetou",7,1,1,2,0,,1545,,0
"espetáculo",11,3,3,7,1,"Invalid Char",1543,"espectáculo",0
"espevitados",11,1,1,2,0,,1545,,0
"espeço",7,1,1,2,1,"Invalid Char",1545,"espesso",0
"espia",5,3,3,7,0,,1543,,0
"espiado",7,1,1,2,0,,1545,,0
"espiar",6,1,2,4,0,,1544,,0
"espichel",8,2,2,4,0,,1544,,0
"espido",6,6,6,17,1,"Spelling",1540,"espiado",0
"espigão",8,1,1,2,0,,1545,,0
"espigões",9,1,1,2,0,,1545,,0
"espinafres",10,6,7,20,0,,1539,,0
"espingarda",10,1,1,2,0,,1545,,0
"espinha",7,7,13,38,0,,1533,,0
"espinhas",8,4,4,10,0,,1542,,0
"espinho",7,13,25,95,0,,1521,,0
"espinhos",8,6,6,17,0,,1540,,0
"espinhosos",10,2,2,4,0,,1544,,0
"espinoza",8,2,7,13,1,"Spelling",1539,"Espinosa",1
"espionagem",10,7,10,29,0,,1536,,0
"espiou",6,2,2,4,0,,1544,,0
"espiral",7,9,9,29,0,,1537,,0
"espiritismo",11,4,4,10,0,,1542,,0
"espiritista",11,1,1,2,0,,1545,,0
"espirito",8,13,14,53,1,"Spelling",1532,"",0
"espiritocrítico",16,1,1,2,1,"Invalid Char",1545,"",0
"espiritos",9,1,1,2,1,"Spelling",1545,"",0
"espirituais",11,32,35,202,0,,1511,,0
"espiritual",10,28,29,157,0,,1517,,0
"espiritualidade",15,1751,1799,75302,0,,410,,0
"espiritualidades",16,20,26,120,0,,1520,,0
"espiritualismo",14,5,5,13,0,,1541,,0
"espiritualiza",13,1,1,2,0,,1545,,0
"espiritualmente",15,2,2,4,0,,1544,,0
"espirituosa",11,8,8,25,0,,1538,,0
"espirituosas",12,1,1,2,0,,1545,,0
"espironolactona",15,1,1,2,1,"Spelling",1545,"",0
"espirrar",8,3,4,9,0,,1542,,0
"espirrou",8,1,1,2,0,,1545,,0
"espiráculo",11,1,1,2,1,"Invalid Char",1545,"respiráculo",0
"espistémico",12,1,1,2,1,"Invalid Char",1545,"epistémico",0
"espite",6,2,2,4,1,"Spelling",1544,"espete",0
"espião",7,15,24,97,0,,1522,,0
"espiões",8,27,29,154,0,,1517,,0
"esplanada",9,6,8,22,0,,1538,,0
"esplanadas",10,2,2,4,0,,1544,,0
"esplendo",8,1,1,2,1,"Spelling",1545,"esplendor",0
"esplendor",9,31,31,176,0,,1515,,0
"esplendoroso",12,1,1,2,0,,1545,,0
"esplicar",8,1,2,4,1,"Spelling",1544,"explicar",0
"esplicita",9,1,1,2,1,"Spelling",1545,"explicita",0
"esplicito",9,1,2,4,1,"Spelling",1544,"explicito",0
"esplorada",9,1,1,2,1,"Spelling",1545,"explorada",0
"esplêndida",11,1,1,2,0,,1545,,0
"esplêndido",11,1,1,2,0,,1545,,0
"espmti",6,1,1,2,1,"Spelling",1545,"espete",0
"espmxx",6,1,3,5,1,"Spelling",1543,"espiche",0
"espn",4,2,3,6,1,"Spelling",1543,"isp",0
"espoletar",9,1,1,2,0,,1545,,0
"espondilite",11,5,7,18,1,"Spelling",1539,"",0
"esponja",7,4,4,10,0,,1542,,0
"esponjas",8,3,3,7,0,,1543,,0
"esponjosa",9,1,1,2,0,,1545,,0
"esponjoso",9,1,1,2,0,,1545,,0
"esponsabilidade",15,2,2,4,1,"Spelling",1544,"responsabilidade",0
"espontaneamente",15,3,3,7,0,,1543,,0
"espontaneidade",14,13,13,50,0,,1533,,0
"espontânea",11,5,5,13,0,,1541,,0
"espontâneas",12,1,1,2,0,,1545,,0
"espontâneo",11,56,58,439,0,,1488,,0
"espora",6,1,1,2,0,,1545,,0
"esporadicamente",15,2,2,4,0,,1544,,0
"esporte",7,1,1,2,1,"Spelling",1545,"exporte",0
"esportes",8,3,3,7,1,"Spelling",1543,"exportes",0
"esports",7,1,1,2,1,"Spelling",1545,"espores",0
"esporádica",11,1,1,2,0,,1545,,0
"esporádicas",12,3,3,7,0,,1543,,0
"esporádico",11,1,1,2,0,,1545,,0
"esporádicos",12,1,1,2,0,,1545,,0
"esposa",6,45,52,354,0,,1494,,0
"esposas",7,1,1,2,0,,1545,,0
"esposito",8,11,11,39,1,"Spelling",1535,"deposito",1
"esposição",11,1,1,2,1,"Invalid Char",1545,"exposição",0
"esposo",6,11,11,39,0,,1535,,0
"esposta",7,1,2,4,1,"Spelling",1544,"exposta",0
"esprag",6,1,1,2,1,"Spelling",1545,"espargi",0
"espraiam",8,1,1,2,0,,1545,,0
"espreguiçar",12,1,1,2,0,,1545,,0
"espreita",8,16,17,71,0,,1529,,0
"espreitadela",12,2,2,4,0,,1544,,0
"espreitam",9,4,4,10,0,,1542,,0
"espreitar",9,14,17,67,0,,1529,,0
"espreite",8,3,3,7,0,,1543,,0
"espreitei",9,4,4,10,0,,1542,,0
"espreitem",9,2,2,4,0,,1544,,0
"espreitou",9,1,1,2,0,,1545,,0
"espremendo",10,2,2,4,0,,1544,,0
"espremer",8,1,1,2,0,,1545,,0
"espremeram",10,1,1,2,0,,1545,,0
"espremidas",10,1,3,5,0,,1543,,0
"esprimo",7,1,2,4,1,"Spelling",1544,"exprimo",0
"espsmm",6,2,2,4,1,"Spelling",1544,"espasmo",0
"espuma",6,7,23,66,0,,1523,,0
"espumado",8,1,2,4,0,,1544,,0
"espumante",9,1,1,2,0,,1545,,0
"espumas",7,3,3,7,0,,1543,,0
"espártaco",10,1,1,2,1,"Invalid Char",1545,"espartano",0
"espátula",9,1,1,2,0,,1545,,0
"espécie",8,132,163,1881,0,,1383,,0
"espécies",9,151,188,2319,0,,1358,,0
"espécime",9,1,1,2,0,,1545,,0
"espécimes",10,1,1,2,0,,1545,,0
"espéctaculos",13,1,1,2,1,"Invalid Char",1545,"espectáculos",0
"espérance",10,5,5,13,1,"Invalid Char",1541,"",0
"espí",5,1,1,2,1,"Invalid Char",1545,"espia",0
"espírita",9,4,4,10,0,,1542,,0
"espírito",9,213,302,4419,0,,1244,,0
"espíritos",10,21,29,137,0,,1517,,0
"espíritu",9,1,1,2,1,"Invalid Char",1545,"espírito",0
"espírítu",10,9,9,29,1,"Invalid Char",1537,"espírito",0
"espólio",8,12,27,98,0,,1519,,0
"espólios",9,3,3,7,0,,1543,,0
"espúrias",9,4,4,10,0,,1542,,0
"espúrio",8,1,1,2,0,,1545,,0
"esq",3,472,474,10310,1,"Spelling",1074,"Esq.",0
"esqcontactores",14,1,1,2,1,"Spelling",1545,"esquentadores",0
"esqu",4,3,3,7,1,"Spelling",1543,"esqui",0
"esquadra",8,9,20,64,0,,1526,,0
"esquadrinhar",12,3,3,7,0,,1543,,0
"esquadrão",10,1,1,2,0,,1545,,0
"esquece",7,31,64,363,0,,1482,,0
"esquecem",8,7,10,29,0,,1536,,0
"esquecemo",9,1,1,2,1,"Spelling",1545,"esquecem",0
"esquecemos",10,5,6,16,0,,1540,,0
"esquecendo",10,16,16,67,0,,1530,,0
"esquecer",8,82,92,839,0,,1454,,0
"esqueceram",10,4,5,12,0,,1541,,0
"esquecerei",10,6,6,17,0,,1540,,0
"esquecerem",10,1,1,2,0,,1545,,0
"esqueceres",10,4,4,10,0,,1542,,0
"esquecesse",10,1,1,2,0,,1545,,0
"esqueceste",10,2,3,6,0,,1543,,0
"esqueceu",8,452,470,10004,0,,1078,,0
"esqueci",7,185,205,2797,0,,1341,,0
"esquecia",8,7,7,21,0,,1539,,0
"esquecida",9,10,10,34,0,,1536,,0
"esquecidas",10,7,7,21,0,,1539,,0
"esquecido",9,77,78,690,0,,1468,,0
"esquecidos",10,21,21,99,0,,1525,,0
"esquecime",9,1,1,2,0,"Hyphen",1545,"esqueci-me",0
"esqueciment",11,1,1,2,1,"Spelling",1545,"esquecimento",0
"esquecimento",12,20,26,120,0,,1520,,0
"esquecimentos",13,2,3,6,0,,1543,,0
"esquecê",8,3,3,7,1,"Invalid Char",1543,"esquece",0
"esqueletos",10,4,5,12,0,,1541,,0
"esqueléticas",13,1,1,2,0,,1545,,0
"esquelético",12,2,2,4,0,,1544,,0
"esquema",7,17,25,107,0,,1521,,0
"esquemas",8,13,18,68,0,,1528,,0
"esquematismo",12,1,1,2,1,"Spelling",1545,"esquematizo",0
"esquentadores",13,1,1,2,0,,1545,,0
"esquerda",8,62,109,866,0,,1437,,0
"esquerdas",9,1,1,2,0,,1545,,0
"esquerdista",11,1,1,2,0,,1545,,0
"esquerdo",8,32,46,265,0,,1500,,0
"esquerdos",9,1,1,2,0,,1545,,0
"esquero",7,1,1,2,1,"Spelling",1545,"esqueço",0
"esquezito",9,1,2,4,1,"Spelling",1544,"esquisito",0
"esqueça",8,57,75,572,0,,1471,,0
"esqueçam",9,19,24,108,0,,1522,,0
"esqueçamos",11,11,12,43,0,,1534,,0
"esqueças",9,13,14,53,0,,1532,,0
"esqueçer",9,2,2,4,1,"Invalid Char",1544,"",0
"esqueçido",10,1,1,2,1,"Invalid Char",1545,"",0
"esqueço",8,5,7,18,0,,1539,,0
"esqui",5,7,10,29,0,,1536,,0
"esquilo",7,1,1,2,0,,1545,,0
"esquilos",8,1,1,2,0,,1545,,0
"esquina",7,17,21,90,0,,1525,,0
"esquinas",8,3,3,7,0,,1543,,0
"esquisita",9,4,4,10,0,,1542,,0
"esquisitas",10,2,2,4,0,,1544,,0
"esquisito",9,9,11,36,0,,1535,,0
"esquisitos",10,1,1,2,0,,1545,,0
"esquiso",7,1,2,4,1,"Spelling",1544,"esquiço",0
"esquiva",7,3,3,7,0,,1543,,0
"esquivam",8,1,1,2,0,,1545,,0
"esquivel",8,12,34,124,1,"Spelling",1512,"esquivei",1
"esquivos",8,1,1,2,0,,1545,,0
"esquizofrenia",13,5,5,13,0,,1541,,0
"esqulher",8,1,1,2,1,"Spelling",1545,"escolher",0
"esquálida",10,1,1,2,0,,1545,,0
"ess",3,1,2,4,1,"Spelling",1544,"eh",0
"essa",4,384,681,13363,0,,889,,0
"essai",5,6,7,20,1,"Spelling",1539,"içai",0
"essais",6,2,2,4,1,"Spelling",1544,"içais",0
"essas",5,132,186,2146,0,,1360,,0
"essay",5,2,2,4,1,"Spelling",1544,"essas",1
"essays",6,9,9,29,1,"Spelling",1537,"essas",1
"esse",4,536,807,18702,0,,803,,0
"essee",5,1,1,2,1,"Spelling",1545,"esses",0
"essence",7,2,3,6,1,"Spelling",1543,"essência",1
"essenciais",10,71,82,697,0,,1464,,0
"essencial",9,195,253,3543,0,,1293,,0
"essencialidade",14,1,1,2,0,,1545,,0
"essencialmene",13,1,1,2,1,"Spelling",1545,"essencialmente",0
"essencialmente",14,37,43,266,0,,1503,,0
"essencials",10,1,1,2,1,"Spelling",1545,"essenciais",0
"essential",9,37,43,266,1,"Spelling",1503,"essencial",1
"essentials",10,14,17,67,0,"Capitalization",1529,"Essentials",1
"essentiels",10,1,1,2,1,"Spelling",1545,"ressentíeis",0
"essenziale",10,1,1,2,1,"Spelling",1545,"essencial",0
"esses",5,154,201,2503,0,,1345,,0
"essid",5,1,1,2,1,"Spelling",1545,"esses",0
"essien",6,1,1,2,1,"Spelling",1545,"ceiem",0
"essing",6,1,1,2,1,"Spelling",1545,"assina",0
"essmm",5,2,4,8,1,"Spelling",1542,"eh",0
"essmo",5,1,1,2,1,"Spelling",1545,"esmo",0
"essoa",5,1,1,2,1,"Spelling",1545,"ecoa",0
"esssas",6,1,1,2,1,"Spelling",1545,"essas",0
"essência",9,57,62,473,0,,1484,,0
"est",3,125,151,1696,1,"Spelling",1395,"Est.",0
"esta",4,2022,4555,204875,0,,149,,0
"estabelece",10,23,27,133,0,,1519,,0
"estabelecem",11,9,9,29,0,,1537,,0
"estabelecemos",13,3,3,7,0,,1543,,0
"estabelecendo",13,15,15,61,0,,1531,,0
"estabelecer",11,36,44,269,0,,1502,,0
"estabeleceram",13,4,4,10,0,,1542,,0
"estabelecerem",13,1,2,4,0,,1544,,0
"estabelecerá",13,1,1,2,0,,1545,,0
"estabeleceu",11,6,6,17,0,,1540,,0
"estabelecida",12,12,14,51,0,,1532,,0
"estabelecidas",13,16,16,67,0,,1530,,0
"estabelecido",12,23,25,123,0,,1521,,0
"estabelecidos",13,48,52,365,0,,1494,,0
"estabelecimento",15,31,40,227,0,,1506,,0
"estabelecimentos",16,36,82,500,0,,1464,,0
"estabeleça",11,3,3,7,0,,1543,,0
"estabelicidas",13,1,1,2,1,"Spelling",1545,"estabelecidas",0
"estabelicimentos",16,1,1,2,1,"Spelling",1545,"estabelecimentos",0
"estabilidade",12,53,75,552,0,,1471,,0
"estabilizada",12,1,1,2,0,,1545,,0
"estabilizar",11,9,10,33,0,,1536,,0
"estabilização",15,6,8,22,0,,1538,,0
"estabilize",10,1,3,5,0,,1543,,0
"estabilizou",11,2,2,4,0,,1544,,0
"establece",9,4,4,10,1,"Spelling",1542,"estabelece",0
"establecer",10,1,1,2,1,"Spelling",1545,"estabelecer",0
"establidade",11,1,1,2,1,"Spelling",1545,"estabilidade",0
"establish",9,2,4,8,1,"Spelling",1542,"estalais",1
"established",11,7,11,32,1,"Spelling",1535,"establishment",1
"establishes",11,1,1,2,1,"Spelling",1545,"establishment",1
"establishing",12,1,1,2,1,"Spelling",1545,"establishment",1
"establishment",13,3,3,7,0,,1543,,0
"establã",8,1,1,2,1,"Invalid Char",1545,"estala",0
"establécense",13,3,3,7,1,"Invalid Char",1543,"estabelecesse",0
"estaca",6,2,2,4,0,,1544,,0
"estacionada",11,1,1,2,0,,1545,,0
"estacionado",11,3,3,7,0,,1543,,0
"estacionados",12,3,3,7,0,,1543,,0
"estacionamento",14,26,96,500,0,,1450,,0
"estacionamentos",15,2,3,6,0,,1543,,0
"estacionamos",12,1,1,2,0,,1545,,0
"estacionar",10,6,8,22,0,,1538,,0
"estacionários",14,1,1,2,0,,1545,,0
"estada",6,1,2,4,0,,1544,,0
"estadas",7,2,2,4,0,,1544,,0
"estadia",7,8,8,25,0,,1538,,0
"estadias",8,1,1,2,0,,1545,,0
"estadicamente",13,1,1,2,1,"Spelling",1545,"estaticamente",0
"estadio",7,1,1,2,1,"Spelling",1545,"",0
"estadista",9,2,2,4,0,,1544,,0
"estadistas",10,1,1,2,0,,1545,,0
"estado",6,949,1662,51227,0,,440,,0
"estados",7,221,631,9403,0,,929,,0
"estafada",8,1,1,2,0,,1545,,0
"estafermo",9,7,10,29,0,,1536,,0
"estafeta",8,6,7,20,0,,1539,,0
"estafilococos",13,1,1,2,0,,1545,,0
"estagiado",9,1,1,2,0,,1545,,0
"estagiar",8,7,7,21,0,,1539,,0
"estagio",7,2,3,6,0,,1543,,0
"estagiou",8,2,2,4,0,,1544,,0
"estagiário",11,3,3,7,0,,1543,,0
"estagiários",12,2,2,4,0,,1544,,0
"estagna",7,2,2,4,0,,1544,,0
"estagnada",9,1,1,2,0,,1545,,0
"estagnar",8,2,4,8,0,,1542,,0
"estagnação",12,9,12,39,0,,1534,,0
"estagnou",8,1,2,4,0,,1544,,0
"estala",6,2,2,4,0,,1544,,0
"estaladiça",11,1,1,2,0,,1545,,0
"estalagem",9,7,8,24,0,,1538,,0
"estalagens",10,3,3,7,0,,1543,,0
"estalajadeiro",13,15,15,61,0,,1531,,0
"estalar",7,3,3,7,0,,1543,,0
"estaleca",8,1,1,2,1,"Spelling",1545,"estaleja",0
"estaleiro",9,5,5,13,0,,1541,,0
"estaleiros",10,1,1,2,0,,1545,,0
"estaline",8,9,10,33,0,"Capitalization",1536,"Estaline",0
"estalinismo",11,1,1,2,0,,1545,,0
"estalinista",11,5,5,13,0,,1541,,0
"estall",6,1,1,2,1,"Spelling",1545,"estalo",0
"estalo",6,1,1,2,0,,1545,,0
"estalão",8,1,1,2,0,,1545,,0
"estalões",9,4,4,10,0,,1542,,0
"estamenha",9,1,1,2,0,,1545,,0
"estamos",7,248,347,5477,0,,1199,,0
"estampa",7,144,155,1867,0,,1391,,0
"estampado",9,1,1,2,0,,1545,,0
"estampados",10,2,7,13,0,,1539,,0
"estampagem",10,1,1,2,0,,1545,,0
"estampará",10,1,1,2,0,,1545,,0
"estancar",8,3,3,7,0,,1543,,0
"estancaria",10,1,1,2,0,,1545,,0
"estancia",8,2,2,4,0,,1544,,0
"estancias",9,17,18,77,0,,1528,,0
"estandardizado",14,1,1,2,0,,1545,,0
"estandardizados",15,1,1,2,0,,1545,,0
"estandares",10,1,1,2,1,"Spelling",1545,"estancares",0
"estando",7,90,100,955,0,,1446,,0
"estanley",8,2,2,4,1,"Spelling",1544,"estanhem",0
"estanqueiro",11,3,3,7,0,,1543,,0
"estanquinhos",12,3,6,13,1,"Spelling",1540,"estanquemos",0
"estante",7,382,412,8064,0,,1135,,0
"estantes",8,3,3,7,0,,1543,,0
"estany",6,1,1,2,1,"Spelling",1545,"estanhe",0
"estao",5,29,33,182,1,"Spelling",1513,"",0
"estar",5,948,1440,44361,0,,493,,0
"estara",6,4,4,10,1,"Spelling",1542,"",0
"estaras",7,1,1,2,1,"Spelling",1545,"",0
"estarei",7,7,9,26,0,,1537,,0
"estarem",7,26,27,141,0,,1519,,0
"estaremos",9,13,17,65,0,,1529,,0
"estares",7,3,6,13,0,,1540,,0
"estaria",7,22,30,145,0,,1516,,0
"estariam",8,6,6,17,0,,1540,,0
"estarias",8,2,2,4,0,,1544,,0
"estarmos",8,20,21,97,0,,1525,,0
"estarrecido",11,4,4,10,0,,1542,,0
"estarreja",9,4,4,10,0,"Capitalization",1542,"Estarreja",0
"estará",7,145,173,2091,0,,1373,,0
"estarás",8,8,8,25,0,,1538,,0
"estarão",8,54,59,439,0,,1487,,0
"estaríamos",11,3,4,9,0,,1542,,0
"estas",5,618,896,22293,0,,745,,0
"estasmc",7,2,3,6,1,"Spelling",1543,"estas",0
"estatais",8,1,1,2,0,,1545,,0
"estatal",7,11,16,56,0,,1530,,0
"estate",6,20,32,148,1,"Spelling",1514,"estafe",1
"estates",7,2,4,8,1,"Spelling",1542,"estares",1
"estaticamente",13,1,3,5,0,,1543,,0
"estaticista",11,1,1,2,0,,1545,,0
"estatinas",9,1,2,4,1,"Spelling",1544,"estatizas",0
"estatistica",11,3,3,7,1,"Spelling",1543,"",0
"estatisticamente",16,1,1,2,0,,1545,,0
"estatisticas",12,62,271,2152,1,"Spelling",1275,"",0
"estatisticaspage",16,1,10,15,1,"Spelling",1536,"",0
"estatizada",10,1,1,2,0,,1545,,0
"estatização",13,1,1,2,0,,1545,,0
"estatueta",9,2,2,4,0,,1544,,0
"estatura",8,7,8,24,0,,1538,,0
"estatutariamente",16,1,1,2,0,,1545,,0
"estatuto",8,1056,1122,36479,0,,612,,0
"estatutoriamente",16,1,1,2,1,"Spelling",1545,"estatutariamente",0
"estatutos",9,17,22,94,0,,1524,,0
"estatutária",12,1,2,4,0,,1544,,0
"estatutários",13,1,1,2,0,,1545,,0
"estatística",12,220,434,6453,0,,1114,,0
"estatísticas",13,840,883,25608,0,,752,,0
"estatístico",12,14,16,63,0,,1530,,0
"estatísticos",13,14,23,90,0,,1523,,0
"estava",6,266,478,7812,0,,1071,,0
"estavam",7,77,94,831,0,,1452,,0
"estavamos",9,1,1,2,1,"Spelling",1545,"",0
"estavas",7,3,5,11,0,,1541,,0
"estaveis",8,3,3,7,1,"Spelling",1543,"",0
"estavel",7,3,6,13,1,"Spelling",1540,"",0
"estação",9,280,305,5114,0,,1241,,0
"estações",10,33,67,392,0,,1479,,0
"este",4,3939,13271,833014,0,,36,,0
"esteban",7,3,3,7,1,"Spelling",1543,"estejam",1
"estecista",9,1,1,2,1,"Spelling",1545,"estilista",0
"esteem",6,1,1,2,1,"Spelling",1545,"estuem",1
"estefânia",10,4,4,10,1,"Invalid Char",1542,"Estefânia",0
"esteira",7,2,2,4,0,,1544,,0
"esteiro",7,1,1,2,0,,1545,,0
"esteiros",8,2,2,4,0,,1544,,0
"esteja",6,270,304,5005,0,,1242,,0
"estejam",7,148,156,1905,0,,1390,,0
"estejamos",9,4,5,12,0,,1541,,0
"esteje",6,7,8,24,1,"Spelling",1538,"estepe",0
"estela",6,12,14,51,0,,1532,,0
"estelas",7,1,3,5,0,,1543,,0
"estenda",7,6,7,20,0,,1539,,0
"estendal",8,1,1,2,0,,1545,,0
"estende",7,17,26,111,0,,1520,,0
"estendem",8,3,3,7,0,,1543,,0
"estendendo",10,5,5,13,0,,1541,,0
"estender",8,4,4,10,0,,1542,,0
"estenderá",10,1,1,2,0,,1545,,0
"estenderão",11,1,1,2,0,,1545,,0
"estendeu",8,3,3,7,0,,1543,,0
"estendia",8,1,1,2,0,,1545,,0
"estendida",9,4,5,12,0,,1541,,0
"estendido",9,2,2,4,0,,1544,,0
"estendidos",10,1,1,2,0,,1545,,0
"estentida",9,1,1,2,1,"Spelling",1545,"estendida",0
"estepe",6,1,1,2,0,,1545,,0
"ester",5,6,8,22,0,"Capitalization",1538,"Ester",1
"estercar",8,1,1,2,1,"Spelling",1545,"estirar",0
"esterco",7,1,1,2,0,,1545,,0
"estereo",7,1,1,2,1,"Spelling",1545,"",0
"estereofónico",14,1,1,2,0,,1545,,0
"estereoscópica",15,1,1,2,0,,1545,,0
"estereotipadas",14,13,13,50,0,,1533,,0
"estereótipo",12,5,5,13,0,,1541,,0
"estereótipos",13,8,10,31,0,,1536,,0
"esteriamus",10,1,1,2,1,"Spelling",1545,"estriamos",0
"esterias",8,1,3,5,1,"Spelling",1543,"estreias",0
"esterilidade",12,3,3,7,0,,1543,,0
"esterio",7,1,2,4,1,"Spelling",1544,"estreio",0
"esterlina",9,2,2,4,0,,1544,,0
"esteróideszinhos",17,1,1,2,1,"Invalid Char",1545,"",0
"esteróis",9,1,3,5,0,,1543,,0
"estes",5,483,730,16061,0,,854,,0
"esteta",6,1,1,2,0,,1545,,0
"estetica",8,3,3,7,1,"Spelling",1543,"",0
"esteticamente",13,5,5,13,0,,1541,,0
"esteticista",11,2,4,8,0,,1542,,0
"esteve",6,163,185,2370,0,,1361,,0
"esteves",7,43,51,339,0,"Capitalization",1495,"Esteves",0
"estevez",7,1,1,2,1,"Spelling",1545,"Esteves",1
"estevão",8,4,4,10,1,"Invalid Char",1542,"",0
"esther",6,3,4,9,1,"Spelling",1542,"Ester",1
"estica",6,3,3,7,0,,1543,,0
"esticada",8,1,4,7,0,,1542,,0
"esticadas",9,1,1,2,0,,1545,,0
"esticadinha",11,1,6,9,0,,1540,,0
"esticado",8,2,2,4,0,,1544,,0
"esticam",7,3,3,7,0,,1543,,0
"esticar",7,39,44,279,0,,1502,,0
"estico",6,1,1,2,0,,1545,,0
"esticou",7,1,1,2,0,,1545,,0
"esticão",8,1,1,2,0,,1545,,0
"estigma",7,3,4,9,0,,1542,,0
"estigmatizadoras",16,1,1,2,1,"Spelling",1545,"estigmatizaras",0
"estik",5,1,2,4,1,"Spelling",1544,"estio",0
"estilhaçada",12,2,2,4,0,,1544,,0
"estilhaço",10,1,4,7,0,,1542,,0
"estilhaços",11,2,2,4,0,,1544,,0
"estilho",7,1,10,15,1,"Spelling",1536,"estilo",0
"estilismos",10,3,3,7,0,,1543,,0
"estilista",9,9,10,33,0,,1536,,0
"estilistas",10,21,22,104,0,,1524,,0
"estilistico",11,1,1,2,1,"Spelling",1545,"",0
"estilizada",10,5,5,13,0,,1541,,0
"estilizado",10,1,2,4,0,,1544,,0
"estilo",6,191,282,3909,0,,1264,,0
"estilos",7,28,32,173,0,,1514,,0
"estilosa",8,1,1,2,1,"Spelling",1545,"estilos",0
"estilística",12,4,4,10,0,,1542,,0
"estima",6,43,67,445,0,,1479,,0
"estimacao",9,1,1,2,1,"Spelling",1545,"estimação",0
"estimada",8,5,5,13,0,,1541,,0
"estimado",8,10,11,37,0,,1535,,0
"estimam",7,1,1,2,0,,1545,,0
"estimamos",9,1,1,2,0,,1545,,0
"estimar",7,5,5,13,0,,1541,,0
"estimaram",9,1,1,2,0,,1545,,0
"estimarmos",10,1,1,2,0,,1545,,0
"estimate",8,1,2,4,0,"Hyphen",1544,"estima-te",1
"estimation",10,1,2,4,1,"Spelling",1544,"estimativo",1
"estimativa",10,20,30,138,0,,1516,,0
"estimativas",11,13,24,91,0,,1522,,0
"estimava",8,1,1,2,0,,1545,,0
"estimação",11,10,11,37,0,,1535,,0
"estimem",7,1,1,2,0,,1545,,0
"estimou",7,1,1,2,0,,1545,,0
"estimula",8,10,10,34,0,,1536,,0
"estimulación",13,1,1,2,1,"Invalid Char",1545,"estimulação",0
"estimulada",10,2,2,4,0,,1544,,0
"estimuladas",11,1,2,4,0,,1544,,0
"estimulado",10,2,2,4,0,,1544,,0
"estimuladora",12,2,2,4,0,,1544,,0
